Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban
Mon Aug 12 20:53:13 +0000 2024,1823100449261764831,ΚΛυμπε,"@Aris_totelis80s Ναι!!!! Πού να διορίσουν σε Πυροσβεστική, Νοσοκομεία, Σχολεία,...παντού ελλείψεις!!!!",1,0,,,
Mon Aug 12 20:53:13 +0000 2024,1823100448166830566,Άκου ανθρωπάκο,Το Ισραήλ στέλνει βοήθεια ένα τεράστιο αρχιδι. Πρώτοι οι ψηφοφόροι της ΝΔ θα το γευτούν με την ησυχία τους. Είναι απασχολημένο τώρα με το να σκοτώνει γυναικόπαιδα. #φωτιά,7,1,,,
Mon Aug 12 20:52:55 +0000 2024,1823100375739806118,Protothema.gr,Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα https://t.co/dCJF1cLHlG,6,1,,,
Mon Aug 12 20:52:50 +0000 2024,1823100354281771068,spery🇬🇱,Να καίγεται το σπίτι σου και το μόνο που σε θυμώνει δεν είναι που απέτυχε ο υπεύθυνος να το προστατέψει αλλά να θυμώνεις που τον κατηγορούν... Τέλειο?? Τέλειο...,5,3,,,
Mon Aug 12 20:52:47 +0000 2024,1823100342231339251,Τσιπραιος,"@GioKoutras @e_lemnos Σόρρυ φίλε, αλλά πλέον έχουμε μέτρο σύγκρισης. Τις φωτιές της Εύβοιας τις έσβησαν κυρίως Ρουμάνοι, Σέρβοι κ Ουκρανοί που έμπαιναν στη φωτιά ενώ οι δικοί μας έκαναν τσιγάρο στον δρόμο.",1,0,,,
Mon Aug 12 20:52:40 +0000 2024,1823100309608022307,Protothema.gr,"Φωτιά στην Αττική: Εξασθενημένοι οι άνεμοι τη νύχτα, μάχη με επίγειες δυνάμεις - «Προσοχή τα ξημερώματα» λέει ο Κολυδάς https://t.co/f0xXtgYrs4",2,0,,,
Mon Aug 12 20:52:27 +0000 2024,1823100258504569140,μισελενάτος ζαχαροπλάστης,"Για πολλοστή φορά αποδεικνύεται πως στόχος αυτής της γελοίας κυβέρνησης είναι να μην υπάρξει νεκρός από φωτιά. Όλα τα άλλα ας γίνουν στάχτη, ποσώς τους ενδιαφέρει. Το 112 να ναι καλά να στέλνει ακόμα και για ψύλλου πήδημα #φωτια",5,0,,,
Mon Aug 12 20:52:24 +0000 2024,1823100242792755469,Pedro de la Vega,Με έχει μπλοκάρει από καιρό ο καθηκις...Πού θα πάει...Θα τον ρίξω και θα φύγει νύκτα από την #Ελλάδα...#φωτιά,4,0,,,
Mon Aug 12 20:52:16 +0000 2024,1823100212618916014,Λαμπρινη Γκουβά,@failosK Πάλι γυρίζουμε στο εξής: Αν το νομοθετικό πλαίσιο ήταν αυστηρότατο και οι εμπρηστές τιμωρούνταν με 10ετη χωρίς αναστολή νομίζω θα το σκεφτόταν καλά κάποιος πριν βάλει φωτιά. Αλλά σε μια χώρα που και οι δολοφόνοι έχουν καλη τύχη..η δικαιοσύνη πρέπει να λειτουργεί.λυπαμαι αλλά δεν,1,0,,,
Mon Aug 12 20:51:52 +0000 2024,1823100110961615217,Homer Pavlos,"Μην τρελαθούμε τώρα. Τι τσιγάρο, έβγαινε μαύρος καπνός και ακούσαμε 2 ή 3 εκρήξεις. Τι ήταν κουκουνάρια; Αυτή η φωτιά δεν μπορεί να έχει μπει από τσιγάρο. ΑΝΑΚΡΙΣΗ μέχρι να μάθουμε γιατί και ποιος τους έβαλε. Γιατί να μην τους πλήρωσε κάποιος τους πιτσιρικάδες να το κάνουν; Άμα https://t.co/lPorndfkrk",287,32,,,
Mon Aug 12 20:51:48 +0000 2024,1823100094226293104,𝖄ποανάπτυκτη,Όταν καίγεται το δάσος καίγεται το σπίτι όλων μας,2,2,,,
Mon Aug 12 20:51:34 +0000 2024,1823100036680446272,Georgios_Gou ☘️,"Αν ευσταθούν τα ρεπορτάζ,μέσα σε μιάμιση ημέρα η #φωτιά στην Αττική δεν παρουσιάζει ενεργό μέτωπο. Αυτό σημαίνει ότι ο μηχανισμός δούλεψε σωστά και σε αυτή την περίπτωση.",0,0,,,
Mon Aug 12 20:51:34 +0000 2024,1823100034981790205,Homer Pavlos,"12/8/2024 , Άνω Γλυφάδα, Τερψιθέα. Τα γεγονότα μέσα απο τα δικά μου μάτια που ήμουν πρώτη γραμμή. Θα διαβάσετε τα συναισθήματα μου. Όσοι θέλετε προσπεράστε. Η φωτιά ήταν μόλις κάποια μέτρα απο το σπίτι μου ξανά. Πέρυσι η φωτιά στο σπίτι που είχε χτίσει ο παππούς μου στον Άγιο https://t.co/z8sSiF4YbW",574,101,,,
Mon Aug 12 20:51:13 +0000 2024,1823099946758820312,Peros,@chionitsa69035 Το στρατόπεδο Καρατάσιου. Τώρα καταφθάνει η πυροσβεστική,1,0,,,
Mon Aug 12 20:51:12 +0000 2024,1823099940798619812,μανολις γιαννατος,@myrtozax Δεν είσαστε σκατοψυχοι;  Θυμάμαι την πυρκαγιά στο Μάτι ... Ακόμη εξακολουθείτε κ κάνετε αντιπολίτευση με πτώματα,0,0,,,
Mon Aug 12 20:51:09 +0000 2024,1823099930355138791,Terez,Κανονίστε να ξεχάσετε και να τον συγχωρήσετε.  #φωτιά,8,1,,,
Mon Aug 12 20:51:08 +0000 2024,1823099923631649236,CoCo_Mar 🌴,#φωτια ελάτε μωρέ τώρα.. δύσβατη περιοχή το Χαλάνδρι κι ο Γέρακας πως να σβήσει η φωτιά;! Δεν καταλαβαίνετε τίποτα,5,0,,,
Mon Aug 12 20:51:00 +0000 2024,1823099891448426939,💝δροσερή πατάτα💝🇬🇷,"@ellada24 Δεν κατηγορηθηκε οτι έβαλε τη φωτιά...σκετο έβαλε τη φωτιά.  Θεία δικη λοιπον, αλλα και θράσος που μιλάει στις κάμερες και δε ντρέπεται.",9,1,,,
Mon Aug 12 20:50:56 +0000 2024,1823099875354923487,ΑΘΛΟΣ | athlosnews.gr,Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρεται να έβαλαν τη φωτιά στην Τερψιθέα https://t.co/H1XqIP9lhS,2,0,,,
Mon Aug 12 20:50:51 +0000 2024,1823099854207496322,Takis Now,@SinodinosP Αν καίγεται όλη η Αθήνα και σενα σε πειράζει που βρίζουν το Μητσοτάκη μάλλον εσύ είσαι ο άρρωστος,0,0,,,
Mon Aug 12 20:50:43 +0000 2024,1823099818753098109,Nikosag,Εντωμεταξει το πουλί βάζει τη φωτιά,0,0,,,
Mon Aug 12 20:50:33 +0000 2024,1823099780148629535,Zougla.gr,"Πυρκαγιά στην Αττική: Νέες ενισχύσεις από Σερβία, Ρουμανία και Τουρκία https://t.co/tJVDUHiaHQ",1,0,,,
Mon Aug 12 20:50:31 +0000 2024,1823099771219071248,Balodimos Demeter,Ανεβαίνοντας στην #Πεντελη για δηλώσεις ! #φωτιες #Πεντελη #πυρκαγιας #φωτιατωρα #φωτια_πεντελη #εκκένωση #Ελλάδα #εναέρια_μέσα #εμπρησμοί #Διώνη #Αττικης #Πυροσβεστες #Κικιλιας #Μαραθωνα #Μελίσσια #Νεα_Μακρη #ευπ https://t.co/OdPW9PDPTZ,2,3,,,
Mon Aug 12 20:50:24 +0000 2024,1823099741044957535,Το Θολωμένο Μου Μυαλό,@emily_LXXXV Ο κόσμος καίγεται και το μουνί χτενίζεται... Έλα μουνί στον τόπο σου... Θέλει η πουτάνα να κρυφτεί....  Διάλεξε μια και πάρε,0,0,,,
Mon Aug 12 20:50:19 +0000 2024,1823099720429875471,Yoevan,"Το μόνο μέτρο που μπορεί να εφαρμόσει η @govgr είναι να στείλει την @hellenicpolice να δειρει  τη φωτιά και το @HCoastGuard νά την πνιξει. Βαψομαλλια,  @chrisochoidis κάνε τα κουμάντα σου.",0,0,,,
Mon Aug 12 20:50:06 +0000 2024,1823099665291571570,GPV79,"@AMLogotheti Εγκρίθηκαν πριν 3 μήνες 30.000.000€ για 50 δήμους, αφού πρώτα εγκρίνουν τα έργα οι δασικές υπηρεσίες!!Πριν 3 μόλις  μήνες ενώ η Ελλάδα καίγεται τα 3 τελευταία χρόνια με εκατομμύρια καμένων στρεμμάτων!Πόσα χρόνια ήταν διαθέσιμα αυτά τα χρήματα από την Ευρώπη κ το Πράσινο Ταμείο?",2,0,,,
Mon Aug 12 20:50:03 +0000 2024,1823099652238926050,Άστα να πάνε,@_SimonLeone Από το πρωί τα κανάλια  λέγανε ότι πετάνε 36 αλλά δεν τα βλέπαμε από τον καπνό μετά ότι είχε δυνατό αέρα έως τις 10.30 ήταν ως 3 μποφόρ και μετά το μέγιστο 6  ο Κικιλιας ειπε 7εως8 μποφόρ και η πυροσβεστική ότι τα πτητικά μέσα δεν φαίνονται από τον καπνό Μας δουλεύουν με σχέδιο,3,0,,,
Mon Aug 12 20:50:01 +0000 2024,1823099644953395256,Tasos Kostrivas,AΠΟΛΥΤΗ ΑΝΕΠΑΡΚΕΙΑ! Για μία ακόμη φορά επί Μητσοτάκη καίγεται η Αττική https://t.co/2TPN0hqqMT via @YouTube,0,0,,,
Mon Aug 12 20:50:01 +0000 2024,1823099644261630270,maryanne 🇵🇸🇬🇷🍉,@paganiotis αποκλειστική φωτό του τη μέρα που θα σβήσει η φωτιά https://t.co/AX8a04hs1t,10,0,,,
Mon Aug 12 20:50:00 +0000 2024,1823099641422110833,✩ ʀᴀꜰ 🪐 LOUIS ✩,@chionitsa69035 Έχει φωτια στο στρατόπεδο κατατασου,1,0,,,
Mon Aug 12 20:50:00 +0000 2024,1823099639551406183,Real,Φωτιά στην Αττική: Καίγεται εργοστάσιο ξυλείας στον Γέρακα – ΒΙΝΤΕΟ  #εργοστάσιο #ξυλεία #φωτια #πυρκαγια #φωτιά #καπνός  #φωτιατωρα #φωτια_πεντελη #πυρκαγιά #Πεντέλη #Βαρναβας #Ραφηνα #Πεντέλη #Μαραθώνας   https://t.co/xarKJIgrhw,1,1,,,
Mon Aug 12 20:49:56 +0000 2024,1823099622790672509,Will Of The People,"Για να δούμε τι θα γίνει αυτή τη φορά, βασισμένοι στο διάγραμμα “Κούλης the Saviour”, είναι αρκετά σημαντικός ο μπασκετάκιας;  #φωτια https://t.co/0Kxs7Rde9N",4,3,,,
Mon Aug 12 20:49:53 +0000 2024,1823099612334379094,Lili Taousiani,@KatherineKont Με αυτά θα μείνετε!Στην Καλιφόρνια ρε πατσαβούρα που καίγεται ποιος φταίει; Κάνετε πολιτική του Κ@λου,3,0,,,
Mon Aug 12 20:49:52 +0000 2024,1823099608211354071,MarinaLeda(η αχιούμορη),Εν τω μεταξύ πότε θα βρίσεις αν δεν το κάνεις όταν σου καιγεται το σπίτι;,55,10,,,
Mon Aug 12 20:49:42 +0000 2024,1823099566738075894,Nikos Nikoletakis,Από τις πιο συγκλονιστικές φωτό από την #φωτια. Πηγή REUTERS/Stelios Misinas #πυρκαγιας #φωτιες #Φωτια_τωρα https://t.co/F9Mrmn0VHq,95,21,,,
Mon Aug 12 20:49:37 +0000 2024,1823099544181051659,Γιάννης Καραγιώτης 🇵🇸 🇨🇺,"Και το κράτος, επίσημα, μίλησε χθες για καποιον που έψηνε μπριζόλες &amp; ξέφυγε η #φωτιά! Το ίδιο ειχαν κάνει &amp; με τη φωτιά σην Κινέτα, ενώ τις φωτιές μάλλον τις βάζουν πληρωμένοι εμπρηστές από την ίδια την κυβέρνηση ή τα τσιράκια τους (πχ Γεραπετριτης, Τερνα) #Βαρναβας #Μητσοτακης",3,1,,,
Mon Aug 12 20:49:30 +0000 2024,1823099512895754441,Johnspike,"@KMathioudaki Σε λιγότερο από 24 ώρες , ολόκληρες περιοχές εκκενώθηκαν , νοσοκομεία ,εμπρηστές έβαζαν φωτιές , αέρας 8·9 μποφόρ .. κ σταμάτησαν την φωτια .",0,0,,,
Mon Aug 12 20:49:28 +0000 2024,1823099507053072844,🍉DeKíriko🍉,"Να που κατηγορούσαν το Χίτλερ για προβοκάτσια με τη #φωτιά στο Reichstag.  Κατά λάθος θα έγινε, εδώ ο #Μητσοτακης κόντεψε να κάψει τη Βουλή",0,0,,,
Mon Aug 12 20:49:27 +0000 2024,1823099500195381371,Rise and Thrive 🕉️ Παρασκευή Κοσκινάρη,@NIKSOTIROPOYLOS Όσες φωτιές και να βάλουνε αν υπάρχουν πυροσβεστικά και εναέρια δεν θα καιγόταν η μισή Αττική. Η χώρα μας καίγεται και ακόμη στηρίζεται μια κυβέρνηση που κάθε χρόνο αποδεικνύεται ακόμη πιο άχρηστη..,15,3,,,
Mon Aug 12 20:49:26 +0000 2024,1823099497221878058,Ordinary_girl,Μόλις κατέφθασε η πυροσβεστική,0,0,,,
Mon Aug 12 20:49:12 +0000 2024,1823099438908207114,Ο Ψυχολόγος,"Με αέρα 3-4 μποφόρ και έχει καεί η μισή Αττική. Πραγματικά, δεν υπάρχει πιο ανίκανη κυβέρνηση από αυτή.  Όλη τη βρώμικη δουλειά τόσα χρόνια την έκαναν οι #μμε_ξεφτίλες  Μη ψαρώνετε για ένα σούπερ που έβαλε το #Μεγκα Κάπου έλεος   #Μητσοτακης #Φωτια",24,1,,,
Mon Aug 12 20:49:10 +0000 2024,1823099432348291276,Ρασοφόρος Εκδικητής,@olybasket @AntifaRed7 Σε κάθε φωτιά θα πέσει η κλασική φωτογραφία από ΑΡΔ με μπάτσους να κουβαλάνε ένα σκύλο για damage control του ποσό άχρηστοι είναι. Και φυσικά ζώα σαν εσένα τρώνε την προπαγάνδα με το κουταλάκι.,0,0,,,
Mon Aug 12 20:48:58 +0000 2024,1823099380091482598,Χιονιτσα,Φωτιά τώρα στην Θεσσαλονίκη δυτικά απ'ότι διακρίνω είναι κοντά στον περιφερειακό προς 424 ξέρει κανείς τι καίγεται; φαίνεται μεγάλη,13,7,,,
